,class,cap-diameter,cap-shape,gill-attachment,gill-color,stem-height,stem-width,stem-color,season
7797,1,947.0,6.0,6.0,10.0,1.1455231285511214,1020.0,11.0,0.8884502877862838
7798,1,859.0,2.0,6.0,10.0,1.5394430373208567,1150.0,11.0,0.9431945538974952
7799,1,897.0,2.0,6.0,10.0,1.4598632577714152,1093.0,11.0,0.8884502877862838
7800,1,769.0,6.0,6.0,10.0,1.237039875032979,911.0,11.0,0.8884502877862838
7801,1,782.0,2.0,6.0,10.0,1.3046826876500044,1074.0,11.0,0.9431945538974952
7802,1,920.0,6.0,6.0,10.0,1.8537831665411504,1104.0,11.0,0.9431945538974952
7803,1,904.0,2.0,6.0,10.0,1.447926290838999,1079.0,11.0,0.9431945538974952
7804,1,926.0,2.0,6.0,10.0,1.3643675223120857,1122.0,11.0,0.9431945538974952
7805,1,841.0,6.0,6.0,10.0,1.447926290838999,1150.0,11.0,0.8884502877862838
7806,1,1085.0,2.0,6.0,10.0,2.156186328829028,1318.0,11.0,0.8884502877862838
7807,1,685.0,2.0,6.0,10.0,0.9943215474071824,846.0,11.0,0.8884502877862838
7808,1,915.0,2.0,6.0,10.0,1.2489768419653953,1023.0,11.0,0.8884502877862838
7809,1,638.0,6.0,6.0,10.0,1.4757792136813035,1004.0,11.0,0.8884502877862838
7810,1,975.0,2.0,6.0,10.0,1.3603885333346133,1155.0,11.0,0.9431945538974952
7811,1,1038.0,2.0,6.0,10.0,2.04477463745981,1283.0,11.0,0.9431945538974952
7812,1,858.0,2.0,6.0,10.0,1.5235270814109685,1174.0,11.0,0.8884502877862838
7813,1,906.0,6.0,6.0,10.0,1.837867210631262,1326.0,11.0,0.9431945538974952
7814,1,902.0,2.0,6.0,10.0,1.7821613649466532,1202.0,11.0,0.9431945538974952
7815,1,815.0,6.0,6.0,10.0,1.611064838915354,1103.0,11.0,0.9431945538974952
7816,1,740.0,2.0,6.0,10.0,1.3484515664021972,1194.0,11.0,0.8884502877862838
7817,1,845.0,2.0,6.0,10.0,1.6747286625549072,1066.0,11.0,0.8884502877862838
7818,1,773.0,6.0,6.0,10.0,1.2290818970780348,1081.0,11.0,0.9431945538974952
7819,1,788.0,2.0,6.0,10.0,1.722476530284572,1116.0,11.0,0.8884502877862838
7820,1,690.0,2.0,6.0,10.0,1.3484515664021972,953.0,11.0,0.9431945538974952
7821,1,758.0,6.0,6.0,10.0,1.1455231285511214,1054.0,11.0,0.8884502877862838
7822,1,774.0,6.0,6.0,10.0,1.4081364010642785,1168.0,11.0,0.9431945538974952
7823,1,1003.0,6.0,6.0,10.0,1.7861403539241252,1207.0,11.0,0.9431945538974952
7824,1,839.0,2.0,6.0,10.0,1.9572368799554245,1109.0,11.0,0.8884502877862838
7825,1,858.0,2.0,6.0,10.0,1.7184975413071,1179.0,11.0,0.8884502877862838
7826,1,889.0,6.0,6.0,10.0,1.7582874310818206,1118.0,11.0,0.9431945538974952
7827,1,853.0,2.0,6.0,10.0,1.8856150783609271,1335.0,11.0,0.8884502877862838
7828,1,781.0,6.0,6.0,10.0,1.722476530284572,1104.0,11.0,0.8884502877862838
7829,1,829.0,2.0,6.0,10.0,1.0460484041143194,855.0,11.0,0.9431945538974952
7830,1,864.0,6.0,6.0,10.0,1.5434220262983287,1067.0,11.0,0.8884502877862838
7831,1,838.0,6.0,6.0,10.0,1.2728507758302277,967.0,11.0,0.8884502877862838
7832,1,879.0,2.0,6.0,10.0,1.7901193429015974,1142.0,11.0,0.8884502877862838
7833,1,888.0,2.0,6.0,10.0,1.889594067338399,1034.0,11.0,0.8884502877862838
7834,1,749.0,2.0,6.0,10.0,1.3683465112895574,1047.0,11.0,0.8884502877862838
7835,1,943.0,2.0,6.0,10.0,1.8418461996087343,1291.0,11.0,0.8884502877862838
7836,1,859.0,6.0,6.0,10.0,1.5354640483433846,1100.0,11.0,0.9431945538974952
7837,1,847.0,2.0,6.0,10.0,1.567295960163161,1068.0,11.0,0.8884502877862838
7838,1,817.0,2.0,6.0,10.0,1.121649194686289,1122.0,11.0,0.9431945538974952
7839,1,879.0,6.0,6.0,10.0,1.073901326956624,957.0,11.0,0.9431945538974952
7840,1,836.0,6.0,6.0,10.0,1.3166196545824205,1078.0,11.0,0.8884502877862838
7841,1,756.0,2.0,6.0,10.0,1.2569348199203394,983.0,11.0,0.9431945538974952
7842,1,837.0,6.0,6.0,10.0,1.6548337176675467,1043.0,11.0,0.9431945538974952
7843,1,942.0,2.0,6.0,10.0,1.4638422467488872,1102.0,11.0,0.8884502877862838
7844,1,741.0,2.0,6.0,10.0,1.658812706645019,1024.0,11.0,0.8884502877862838
7845,1,984.0,6.0,6.0,10.0,1.865720133473567,1214.0,11.0,0.8884502877862838
7846,1,1052.0,2.0,6.0,10.0,2.112417450076835,1312.0,11.0,0.9431945538974952
7847,1,881.0,6.0,6.0,10.0,1.6548337176675467,1160.0,11.0,0.8884502877862838
7848,1,662.0,2.0,6.0,10.0,1.1574600954835377,950.0,11.0,0.8884502877862838
7849,1,726.0,6.0,6.0,10.0,1.3643675223120857,1024.0,11.0,0.9431945538974952
7850,1,749.0,2.0,6.0,10.0,1.133586161618705,948.0,11.0,0.9431945538974952
7851,1,850.0,2.0,6.0,10.0,1.515569103456024,1007.0,11.0,0.9431945538974952
7852,1,839.0,2.0,6.0,10.0,1.5115901144785522,1109.0,11.0,0.9431945538974952
7853,1,735.0,2.0,6.0,10.0,1.3046826876500044,930.0,11.0,0.8884502877862838
7854,1,825.0,6.0,6.0,10.0,1.559337982208217,1043.0,11.0,0.9431945538974952
7855,1,585.0,6.0,6.0,10.0,1.06594334900168,862.0,11.0,0.8884502877862838
7856,1,1061.0,2.0,6.0,10.0,1.443947301861527,1213.0,11.0,0.8884502877862838
7857,1,881.0,2.0,6.0,10.0,1.3046826876500044,1050.0,11.0,0.8884502877862838
7858,1,740.0,2.0,6.0,10.0,1.0380904261593753,1005.0,11.0,0.9431945538974952
7859,1,764.0,2.0,6.0,10.0,1.237039875032979,1042.0,11.0,0.8884502877862838
7860,1,899.0,2.0,6.0,10.0,1.658812706645019,1088.0,11.0,0.9431945538974952
7861,1,782.0,2.0,6.0,10.0,1.4399683128840548,1116.0,11.0,0.9431945538974952
7862,1,792.0,6.0,6.0,10.0,1.5235270814109685,1151.0,11.0,0.9431945538974952
7863,1,917.0,6.0,6.0,10.0,1.0579853710467355,1052.0,11.0,0.9431945538974952
7864,1,836.0,6.0,6.0,10.0,1.6508547286900748,1207.0,11.0,0.9431945538974952
7865,1,805.0,2.0,6.0,10.0,1.3763044892445015,973.0,11.0,0.8884502877862838
7866,1,783.0,6.0,6.0,10.0,1.4916951695911915,978.0,11.0,0.8884502877862838
7867,1,907.0,2.0,6.0,10.0,1.7423714751719324,1309.0,11.0,0.9431945538974952
7868,1,843.0,2.0,6.0,10.0,1.3842624671994457,1032.0,11.0,0.8884502877862838
7869,1,873.0,2.0,6.0,10.0,1.6826866405098513,1138.0,11.0,0.8884502877862838
7870,1,991.0,6.0,6.0,10.0,1.8696991224510389,1165.0,11.0,0.9431945538974952
7871,1,744.0,6.0,6.0,10.0,1.432010334929111,1089.0,11.0,0.8884502877862838
7872,1,941.0,6.0,6.0,10.0,1.8139932767664295,1116.0,11.0,0.8884502877862838
7873,1,869.0,6.0,6.0,10.0,1.5752539381181052,1007.0,11.0,0.9431945538974952
7874,1,765.0,2.0,6.0,10.0,1.6866656294873237,1027.0,11.0,0.9431945538974952
7875,1,867.0,2.0,6.0,10.0,1.559337982208217,1121.0,11.0,0.9431945538974952
7876,1,850.0,6.0,6.0,10.0,1.770224398014237,1211.0,11.0,0.9431945538974952
7877,1,894.0,2.0,6.0,10.0,1.6826866405098513,1270.0,11.0,0.8884502877862838
7878,1,936.0,6.0,6.0,10.0,1.2251029081005629,1027.0,11.0,0.9431945538974952
7879,1,875.0,2.0,6.0,10.0,1.6906446184647954,1187.0,11.0,0.9431945538974952
7880,1,710.0,2.0,6.0,10.0,0.9744266025198222,872.0,11.0,0.9431945538974952
7881,1,1030.0,6.0,6.0,10.0,1.567295960163161,1137.0,11.0,0.8884502877862838
7882,1,935.0,6.0,6.0,10.0,2.048753626437282,1331.0,11.0,0.8884502877862838
7883,1,768.0,2.0,6.0,10.0,1.3524305553796692,1049.0,11.0,0.8884502877862838
7884,1,874.0,2.0,6.0,10.0,1.7304345082395165,1054.0,11.0,0.8884502877862838
7885,1,972.0,6.0,6.0,10.0,1.7901193429015974,1244.0,11.0,0.8884502877862838
7886,1,806.0,2.0,6.0,10.0,1.6906446184647954,1103.0,11.0,0.9431945538974952
7887,1,870.0,2.0,6.0,10.0,1.6707496735774352,1146.0,11.0,0.8884502877862838
7888,1,875.0,2.0,6.0,10.0,1.284787742762644,991.0,11.0,0.9431945538974952
7889,1,892.0,6.0,6.0,10.0,1.344472577424725,1117.0,11.0,0.9431945538974952
7890,1,1003.0,6.0,6.0,10.0,1.5633169711856891,1055.0,11.0,0.9431945538974952
7891,1,842.0,2.0,6.0,10.0,1.5991278719829378,1066.0,11.0,0.9431945538974952
7892,1,766.0,2.0,6.0,10.0,1.7582874310818206,1081.0,11.0,0.8884502877862838
7893,1,873.0,2.0,6.0,10.0,1.2688717868527557,1086.0,11.0,0.9431945538974952
7894,1,873.0,6.0,6.0,10.0,1.4598632577714152,1143.0,11.0,0.8884502877862838
7895,1,734.0,6.0,6.0,10.0,1.5235270814109685,1126.0,11.0,0.8884502877862838
7896,1,713.0,6.0,6.0,10.0,1.5513800042532728,1041.0,11.0,0.8884502877862838
7897,1,974.0,6.0,6.0,10.0,1.8935730563158717,1209.0,11.0,0.9431945538974952
7898,1,1013.0,2.0,6.0,10.0,1.817972265743902,1238.0,11.0,0.9431945538974952
7899,1,958.0,2.0,6.0,10.0,1.081859304911568,990.0,11.0,0.9431945538974952
7900,1,857.0,2.0,6.0,10.0,1.2648927978752835,921.0,11.0,0.9431945538974952
7901,1,1084.0,2.0,6.0,10.0,1.8736781114285108,1188.0,11.0,0.8884502877862838
7902,1,819.0,2.0,6.0,10.0,1.607085849937882,1000.0,11.0,0.9431945538974952
7903,1,892.0,2.0,6.0,10.0,1.3205986435598926,976.0,11.0,0.9431945538974952
7904,1,877.0,2.0,6.0,10.0,1.770224398014237,1230.0,11.0,0.9431945538974952
7905,1,905.0,6.0,6.0,10.0,1.396199434131862,1011.0,11.0,0.9431945538974952
7906,1,931.0,6.0,6.0,10.0,1.6826866405098513,1307.0,11.0,0.9431945538974952
7907,1,916.0,6.0,6.0,10.0,1.4877161806137198,1078.0,11.0,0.9431945538974952
7908,1,827.0,2.0,6.0,10.0,1.6031068609604098,1187.0,11.0,0.9431945538974952
7909,1,901.0,2.0,6.0,10.0,1.7145185523296278,1065.0,11.0,0.9431945538974952
7910,1,935.0,2.0,6.0,10.0,1.5871909050505215,1224.0,11.0,0.9431945538974952
7911,1,669.0,2.0,6.0,10.0,1.0022795253621266,833.0,11.0,0.8884502877862838
7912,1,820.0,2.0,6.0,10.0,1.404157412086806,941.0,11.0,0.9431945538974952
7913,1,887.0,6.0,6.0,10.0,1.2410188640104511,1038.0,11.0,0.8884502877862838
7914,1,640.0,6.0,6.0,10.0,1.766245409036765,1202.0,11.0,0.9431945538974952
7915,1,797.0,6.0,6.0,10.0,1.0898172828665122,914.0,11.0,0.9431945538974952
7916,1,821.0,2.0,6.0,10.0,1.3404935884472529,1082.0,11.0,0.9431945538974952
7917,1,673.0,6.0,6.0,10.0,1.4638422467488872,1055.0,11.0,0.9431945538974952
7918,1,895.0,2.0,6.0,10.0,1.678707651532379,1134.0,11.0,0.9431945538974952
7919,1,735.0,6.0,6.0,10.0,1.5275060703884404,1079.0,11.0,0.9431945538974952
7920,1,899.0,6.0,6.0,10.0,1.6707496735774352,1000.0,11.0,0.9431945538974952
7921,1,955.0,2.0,6.0,10.0,1.8338882216537904,1253.0,11.0,0.8884502877862838
7922,1,781.0,6.0,6.0,10.0,1.5434220262983287,1110.0,11.0,0.8884502877862838
7923,1,1003.0,6.0,6.0,10.0,1.4877161806137198,1063.0,11.0,0.9431945538974952
7924,1,902.0,6.0,6.0,10.0,1.8935730563158717,1167.0,11.0,0.9431945538974952
7925,1,778.0,6.0,6.0,10.0,1.5115901144785522,1040.0,11.0,0.9431945538974952
7926,1,905.0,2.0,6.0,10.0,1.6349387727801863,1230.0,11.0,0.9431945538974952
7927,1,987.0,2.0,6.0,10.0,2.048753626437282,1170.0,11.0,0.8884502877862838
7928,1,1013.0,6.0,6.0,10.0,1.726455519262044,1134.0,11.0,0.9431945538974952
7929,1,874.0,2.0,6.0,10.0,1.9811108138202569,1183.0,11.0,0.9431945538974952
7930,1,916.0,2.0,6.0,10.0,1.8975520452933432,1241.0,11.0,0.8884502877862838
7931,1,687.0,2.0,6.0,10.0,1.7184975413071,1088.0,11.0,0.8884502877862838
7932,1,784.0,2.0,6.0,10.0,1.5951488830054656,1139.0,11.0,0.8884502877862838
7933,1,974.0,6.0,6.0,10.0,1.5115901144785522,1238.0,11.0,0.8884502877862838
7934,1,791.0,6.0,6.0,10.0,1.5991278719829378,1111.0,11.0,0.8884502877862838
7935,1,719.0,6.0,6.0,10.0,1.2808087537851718,1062.0,11.0,0.9431945538974952
7936,1,883.0,6.0,6.0,10.0,1.5275060703884404,1222.0,11.0,0.8884502877862838
7937,1,883.0,6.0,6.0,10.0,1.5275060703884404,1149.0,11.0,0.9431945538974952
7938,1,780.0,6.0,6.0,10.0,1.3564095443571411,991.0,11.0,0.9431945538974952
7939,1,763.0,2.0,6.0,10.0,1.5951488830054656,1006.0,11.0,0.9431945538974952
7940,1,610.0,2.0,6.0,10.0,1.4121153900417502,1127.0,11.0,0.8884502877862838
7941,1,890.0,6.0,6.0,10.0,1.396199434131862,1072.0,11.0,0.8884502877862838
7942,1,790.0,6.0,6.0,10.0,1.4280313459516385,961.0,11.0,0.8884502877862838
7943,1,841.0,6.0,6.0,10.0,1.559337982208217,1076.0,11.0,0.8884502877862838
7944,1,867.0,6.0,6.0,10.0,1.6428967507351306,1119.0,11.0,0.8884502877862838
7945,1,907.0,6.0,6.0,10.0,1.4916951695911915,1000.0,11.0,0.9431945538974952
7946,1,851.0,2.0,6.0,10.0,1.5115901144785522,1144.0,11.0,0.8884502877862838
7947,1,882.0,2.0,6.0,10.0,1.8975520452933432,1109.0,11.0,0.8884502877862838
7948,1,861.0,2.0,6.0,10.0,1.559337982208217,1033.0,11.0,0.8884502877862838
7949,1,915.0,6.0,6.0,10.0,1.4240523569741663,1005.0,11.0,0.9431945538974952
7950,1,918.0,2.0,6.0,10.0,1.8139932767664295,1093.0,11.0,0.8884502877862838
7951,1,708.0,6.0,6.0,10.0,1.2410188640104511,1149.0,11.0,0.9431945538974952
7952,1,996.0,2.0,6.0,10.0,1.7861403539241252,1162.0,11.0,0.8884502877862838
7953,1,907.0,6.0,6.0,10.0,1.3007036986725322,1106.0,11.0,0.9431945538974952
7954,1,1051.0,2.0,6.0,10.0,2.024879692572449,1343.0,11.0,0.8884502877862838
7955,1,733.0,6.0,6.0,10.0,1.7980773208565417,1392.0,11.0,0.9431945538974952
7956,1,711.0,2.0,6.0,10.0,1.2808087537851718,865.0,11.0,0.8884502877862838
7957,1,1001.0,2.0,6.0,10.0,1.443947301861527,1160.0,11.0,0.9431945538974952
7958,1,958.0,2.0,6.0,10.0,1.7145185523296278,1226.0,11.0,0.8884502877862838
7959,1,880.0,2.0,6.0,10.0,1.443947301861527,1067.0,11.0,0.9431945538974952
7960,1,816.0,2.0,6.0,10.0,1.945299913023008,1284.0,11.0,0.8884502877862838
7961,1,830.0,2.0,6.0,10.0,1.3842624671994457,1055.0,11.0,0.8884502877862838
7962,1,890.0,2.0,6.0,10.0,1.5513800042532728,1147.0,11.0,0.9431945538974952
7963,1,820.0,2.0,6.0,10.0,1.3046826876500044,942.0,11.0,0.9431945538974952
7964,1,722.0,6.0,6.0,10.0,1.0341114371819031,811.0,11.0,0.9431945538974952
7965,1,901.0,6.0,6.0,10.0,2.0686485713246423,1221.0,11.0,0.8884502877862838
7966,1,934.0,2.0,6.0,10.0,1.451905279816471,1038.0,11.0,0.8884502877862838
7967,1,978.0,6.0,6.0,10.0,1.5513800042532728,1115.0,11.0,0.8884502877862838
7968,1,656.0,6.0,6.0,10.0,1.432010334929111,1103.0,11.0,0.8884502877862838
7969,1,737.0,6.0,6.0,10.0,1.6031068609604098,1071.0,11.0,0.9431945538974952
7970,1,967.0,2.0,6.0,10.0,2.215871163491109,1295.0,11.0,0.8884502877862838
7971,1,1030.0,6.0,6.0,10.0,1.7901193429015974,1420.0,11.0,0.9431945538974952
7972,1,918.0,6.0,6.0,10.0,1.722476530284572,1147.0,11.0,0.9431945538974952
7973,1,856.0,2.0,6.0,10.0,1.2052079632132024,1144.0,11.0,0.8884502877862838
7974,1,907.0,6.0,6.0,10.0,1.945299913023008,1008.0,11.0,0.9431945538974952
7975,1,819.0,2.0,6.0,10.0,1.3564095443571411,1011.0,11.0,0.8884502877862838
7976,1,894.0,2.0,6.0,10.0,1.3007036986725322,1005.0,11.0,0.8884502877862838
7977,1,648.0,6.0,6.0,10.0,0.9346367127451014,935.0,11.0,0.9431945538974952
7978,1,860.0,6.0,6.0,10.0,1.6548337176675467,1101.0,11.0,0.8884502877862838
7979,1,886.0,2.0,6.0,10.0,1.471800224703831,1216.0,11.0,0.8884502877862838
7980,1,1049.0,6.0,6.0,10.0,1.941320924045536,1276.0,11.0,0.9431945538974952
7981,1,852.0,6.0,6.0,10.0,1.6747286625549072,1299.0,11.0,0.8884502877862838
7982,1,751.0,6.0,6.0,10.0,0.9903425584297104,941.0,11.0,0.8884502877862838
7983,1,834.0,2.0,6.0,10.0,1.4240523569741663,1185.0,11.0,0.9431945538974952
7984,1,1033.0,2.0,6.0,10.0,1.4797582026587754,1085.0,11.0,0.8884502877862838
7985,1,1025.0,2.0,6.0,10.0,1.3126406656049483,939.0,11.0,0.9431945538974952
7986,1,942.0,6.0,6.0,10.0,1.607085849937882,1093.0,11.0,0.8884502877862838
7987,1,882.0,6.0,6.0,10.0,1.7543084421043489,1128.0,11.0,0.8884502877862838
7988,1,917.0,6.0,6.0,10.0,1.5115901144785522,1037.0,11.0,0.9431945538974952
7989,1,972.0,6.0,6.0,10.0,1.7105395633521558,1172.0,11.0,0.8884502877862838
7990,1,795.0,2.0,6.0,10.0,1.4240523569741663,916.0,11.0,0.8884502877862838
7991,1,1053.0,2.0,6.0,10.0,1.7861403539241252,1239.0,11.0,0.9431945538974952
7992,1,699.0,6.0,6.0,10.0,1.567295960163161,1006.0,11.0,0.9431945538974952
7993,1,961.0,2.0,6.0,10.0,1.2569348199203394,967.0,11.0,0.9431945538974952
7994,1,890.0,6.0,6.0,10.0,1.8537831665411504,1247.0,11.0,0.9431945538974952
7995,1,876.0,2.0,6.0,10.0,1.5513800042532728,1226.0,11.0,0.9431945538974952
7996,1,898.0,2.0,6.0,10.0,1.3723255002670296,935.0,11.0,0.9431945538974952
7997,1,909.0,2.0,6.0,10.0,1.3166196545824205,946.0,11.0,0.8884502877862838
7998,1,800.0,6.0,6.0,10.0,1.726455519262044,1261.0,11.0,0.9431945538974952
7999,1,986.0,2.0,6.0,10.0,1.5474010152758009,1095.0,11.0,0.8884502877862838
8000,1,937.0,2.0,6.0,10.0,1.555358993230745,1102.0,11.0,0.8884502877862838
8001,1,994.0,2.0,6.0,10.0,1.9691738468878408,1129.0,11.0,0.9431945538974952
8002,1,740.0,6.0,6.0,10.0,1.2648927978752835,1009.0,11.0,0.9431945538974952
8003,1,1043.0,6.0,6.0,10.0,1.9094890122257595,1329.0,11.0,0.9431945538974952
8004,1,948.0,2.0,6.0,10.0,1.5394430373208567,1089.0,11.0,0.9431945538974952
8005,1,679.0,6.0,6.0,10.0,1.2728507758302277,1029.0,11.0,0.8884502877862838
8006,1,997.0,2.0,6.0,10.0,1.7503294531268765,1176.0,11.0,0.9431945538974952
8007,1,738.0,2.0,6.0,10.0,1.0460484041143194,1067.0,11.0,0.9431945538974952
8008,1,743.0,2.0,6.0,10.0,0.9505526686549896,907.0,11.0,0.9431945538974952
8009,1,1084.0,2.0,6.0,10.0,2.0606905933696984,1338.0,11.0,0.8884502877862838
8010,1,1010.0,2.0,6.0,10.0,1.471800224703831,1157.0,11.0,0.9431945538974952
8011,1,1071.0,6.0,6.0,10.0,1.607085849937882,1138.0,11.0,0.9431945538974952
8012,1,883.0,6.0,6.0,10.0,1.3922204451543898,1213.0,11.0,0.8884502877862838
8013,1,942.0,2.0,6.0,10.0,1.6508547286900748,1182.0,11.0,0.9431945538974952
8014,1,854.0,6.0,6.0,10.0,1.6747286625549072,1151.0,11.0,0.9431945538974952
8015,1,846.0,2.0,6.0,10.0,1.404157412086806,1103.0,11.0,0.8884502877862838
8016,1,663.0,2.0,6.0,10.0,1.2489768419653953,1072.0,11.0,0.8884502877862838
8017,1,720.0,2.0,6.0,10.0,1.3205986435598926,1181.0,11.0,0.8884502877862838
8018,1,686.0,6.0,6.0,10.0,1.5712749491406333,1163.0,11.0,0.8884502877862838
8019,1,883.0,2.0,6.0,10.0,1.451905279816471,1140.0,11.0,0.8884502877862838
8020,1,784.0,6.0,6.0,10.0,1.2171449301456188,963.0,11.0,0.9431945538974952
8021,1,812.0,2.0,6.0,10.0,1.121649194686289,997.0,11.0,0.8884502877862838
8022,1,915.0,6.0,6.0,10.0,2.04477463745981,1225.0,11.0,0.9431945538974952
8023,1,725.0,2.0,6.0,10.0,1.8736781114285108,1115.0,11.0,0.8884502877862838
8024,1,718.0,2.0,6.0,10.0,1.1017542497989286,913.0,11.0,0.9431945538974952
8025,1,823.0,2.0,6.0,10.0,1.5235270814109685,1027.0,11.0,0.8884502877862838
8026,1,930.0,6.0,6.0,10.0,1.3683465112895574,1079.0,11.0,0.8884502877862838
8027,1,781.0,6.0,6.0,10.0,1.3564095443571411,1127.0,11.0,0.9431945538974952
8028,1,939.0,2.0,6.0,10.0,2.188018240648805,1402.0,11.0,0.9431945538974952
8029,1,828.0,6.0,6.0,10.0,2.092522505189475,1162.0,11.0,0.8884502877862838
8030,1,831.0,6.0,6.0,10.0,1.937341935068064,1140.0,11.0,0.9431945538974952
8031,1,804.0,2.0,6.0,10.0,1.388241456176918,977.0,11.0,0.8884502877862838
8032,1,856.0,6.0,6.0,10.0,1.726455519262044,1164.0,11.0,0.8884502877862838
8033,1,888.0,2.0,6.0,10.0,1.817972265743902,1199.0,11.0,0.9431945538974952
8034,1,1014.0,6.0,6.0,10.0,1.5314850593659124,1139.0,11.0,0.9431945538974952
8035,1,836.0,6.0,6.0,10.0,1.233060886055507,985.0,11.0,0.8884502877862838
8036,1,1013.0,2.0,6.0,10.0,1.6508547286900748,1185.0,11.0,0.8884502877862838
8037,1,731.0,6.0,6.0,10.0,1.7940983318790693,1105.0,11.0,0.8884502877862838
8038,1,764.0,2.0,6.0,10.0,1.455884268793943,1075.0,11.0,0.8884502877862838
8039,1,1033.0,6.0,6.0,10.0,1.4200733679966944,1144.0,11.0,0.9431945538974952
8040,1,838.0,6.0,6.0,10.0,1.5792329270955774,1100.0,11.0,0.8884502877862838
8041,1,895.0,6.0,6.0,10.0,1.7065605743746837,1243.0,11.0,0.8884502877862838
8042,1,658.0,6.0,6.0,10.0,1.125628183663761,932.0,11.0,0.8884502877862838
8043,1,866.0,6.0,6.0,10.0,1.5394430373208567,1103.0,11.0,0.9431945538974952
8044,1,783.0,2.0,6.0,10.0,1.471800224703831,1084.0,11.0,0.9431945538974952
8045,1,915.0,2.0,6.0,10.0,1.3166196545824205,896.0,11.0,0.9431945538974952
8046,1,924.0,6.0,6.0,10.0,1.495674158568664,1111.0,11.0,0.9431945538974952
8047,1,1039.0,6.0,6.0,10.0,1.774203386991709,1146.0,11.0,0.8884502877862838
8048,1,960.0,6.0,6.0,10.0,1.9731528358653128,1120.0,11.0,0.8884502877862838
8049,1,747.0,6.0,6.0,10.0,1.06594334900168,877.0,11.0,0.9431945538974952
8050,1,756.0,2.0,6.0,10.0,1.2569348199203394,1077.0,11.0,0.9431945538974952
8051,1,825.0,6.0,6.0,10.0,1.3524305553796692,1036.0,11.0,0.8884502877862838
8052,1,1007.0,2.0,6.0,10.0,2.0845645272345306,1176.0,11.0,0.9431945538974952
8053,1,870.0,6.0,6.0,10.0,1.5394430373208567,1252.0,11.0,0.9431945538974952
8054,1,829.0,6.0,6.0,10.0,1.499653147546136,1126.0,11.0,0.9431945538974952
8055,1,951.0,6.0,6.0,10.0,1.3763044892445015,1087.0,11.0,0.9431945538974952
8056,1,887.0,2.0,6.0,10.0,1.5235270814109685,1223.0,11.0,0.8884502877862838
8057,1,865.0,2.0,6.0,10.0,1.4240523569741663,1117.0,11.0,0.9431945538974952
8058,1,670.0,2.0,6.0,10.0,1.0977752608214564,916.0,11.0,0.8884502877862838
8059,1,747.0,6.0,6.0,10.0,1.177355040370898,1047.0,11.0,0.8884502877862838
8060,1,954.0,2.0,6.0,10.0,1.515569103456024,1144.0,11.0,0.8884502877862838
8061,1,741.0,6.0,6.0,10.0,1.1693970624159538,973.0,11.0,0.9431945538974952
8062,1,758.0,2.0,6.0,10.0,1.2012289742357305,1036.0,11.0,0.8884502877862838
8063,1,719.0,2.0,6.0,10.0,1.4877161806137198,1042.0,11.0,0.9431945538974952
8064,1,898.0,6.0,6.0,10.0,1.5394430373208567,1158.0,11.0,0.8884502877862838
8065,1,782.0,6.0,6.0,10.0,1.503632136523608,992.0,11.0,0.9431945538974952
8066,1,967.0,6.0,6.0,10.0,1.4399683128840548,1055.0,11.0,0.9431945538974952
8067,1,817.0,6.0,6.0,10.0,1.5434220262983287,1023.0,11.0,0.8884502877862838
8068,1,843.0,2.0,6.0,10.0,1.7861403539241252,1097.0,11.0,0.8884502877862838
8069,1,898.0,6.0,6.0,10.0,1.2529558309428672,1005.0,11.0,0.9431945538974952
8070,1,785.0,6.0,6.0,10.0,1.7423714751719324,999.0,11.0,0.8884502877862838
8071,1,1009.0,6.0,6.0,10.0,1.6349387727801863,1017.0,11.0,0.8884502877862838
8072,1,791.0,2.0,6.0,10.0,1.432010334929111,1153.0,11.0,0.8884502877862838
8073,1,577.0,2.0,6.0,10.0,1.022174470249487,793.0,11.0,0.9431945538974952
8074,1,1024.0,6.0,6.0,10.0,1.8935730563158717,1178.0,11.0,0.9431945538974952
8075,1,810.0,2.0,6.0,10.0,1.503632136523608,1060.0,11.0,0.8884502877862838
8076,1,778.0,6.0,6.0,10.0,2.0049847476850893,1224.0,11.0,0.9431945538974952
8077,1,1033.0,2.0,6.0,10.0,1.3922204451543898,955.0,11.0,0.8884502877862838
8078,1,920.0,2.0,6.0,10.0,1.3126406656049483,1262.0,11.0,0.8884502877862838
8079,1,776.0,2.0,6.0,10.0,1.0102375033170707,896.0,11.0,0.9431945538974952
8080,1,796.0,2.0,6.0,10.0,1.937341935068064,1236.0,11.0,0.9431945538974952
8081,1,771.0,2.0,6.0,10.0,1.4359893239065826,915.0,11.0,0.8884502877862838
8082,1,832.0,2.0,6.0,10.0,1.0341114371819031,940.0,11.0,0.9431945538974952
8083,1,719.0,6.0,6.0,10.0,1.0858382938890403,785.0,11.0,0.8884502877862838
8084,1,907.0,6.0,6.0,10.0,1.515569103456024,1094.0,11.0,0.8884502877862838
8085,1,735.0,2.0,6.0,10.0,1.455884268793943,1077.0,11.0,0.8884502877862838
8086,1,1013.0,2.0,6.0,10.0,1.837867210631262,1234.0,11.0,0.9431945538974952
8087,1,870.0,2.0,6.0,10.0,1.4240523569741663,1004.0,11.0,0.8884502877862838
8088,1,1108.0,2.0,6.0,10.0,1.889594067338399,1269.0,11.0,0.9431945538974952
8089,1,824.0,2.0,6.0,10.0,1.3484515664021972,1035.0,11.0,0.8884502877862838
